source,target,actions
DB00625,1559,inhibitor
DB00625,1565,inhibitor
DB00625,1576,inducer|inhibitor|substrate
DB00626,2,inhibitor
DB00626,3416,inhibitor
DB00627,1565,inhibitor
DB00627,4837,binder
DB00627,6566,substrate
DB00627,6584,inhibitor
DB00627,8843,agonist
DB00627,9123,
DB00627,11309,inhibitor
DB00627,23475,binder
DB00627,160728,
DB00627,338442,agonist
DB00628,706,agonist
DB00628,1576,substrate
DB00628,2554,positive allosteric modulator
DB00628,2555,positive allosteric modulator
DB00628,2556,positive allosteric modulator
DB00628,2558,positive allosteric modulator
DB00628,2561,positive allosteric modulator
DB00628,2562,positive allosteric modulator
DB00628,2566,positive allosteric modulator
DB00629,150,agonist
DB00629,151,agonist|binder
DB00629,152,agonist
DB00629,1544,substrate
DB00629,11188,
DB00630,523,inhibitor
DB00630,2224,inhibitor
DB00630,5775,inhibitor
DB00630,5791,inhibitor
DB00630,5802,inhibitor
DB00631,1633,substrate
DB00631,5422,inhibitor
DB00631,6240,inhibitor
DB00631,6241,inhibitor
DB00631,9429,substrate
DB00632,2703373,inhibitor
DB00632,2703379,inhibitor
DB00632,2703393,inhibitor
DB00632,2703401,inhibitor
DB00632,2703406,inhibitor
DB00632,2703410,inhibitor
DB00632,2703419,inhibitor
DB00632,2703425,inhibitor
DB00632,2703446,inhibitor
DB00632,2703448,inhibitor
DB00632,2703455,inhibitor
DB00632,3783713,intercalation
DB00633,146,
DB00633,147,
DB00633,150,agonist
DB00633,151,agonist
DB00633,152,agonist
DB00633,1543,inhibitor
DB00633,1544,inhibitor
DB00633,1565,inhibitor
DB00633,1571,substrate
DB00633,6530,
DB00634,855465,inhibitor
DB00634,947691,inhibitor
DB00634,1446559,inhibitor
DB00634,3244835,inhibitor
DB00634,4246764,inhibitor
DB00634,4924679,inhibitor
DB00634,4924736,inhibitor
DB00634,7872397,inhibitor
DB00634,7872757,inhibitor
DB00634,9846098,inhibitor
DB00634,10752055,inhibitor
DB00634,12932492,inhibitor
DB00634,13876924,inhibitor
DB00634,13900729,inhibitor
DB00634,13903449,inhibitor
DB00634,13905341,inhibitor
DB00634,13905373,inhibitor
DB00634,13905882,inhibitor
DB00634,13906105,inhibitor
DB00634,13906547,inhibitor
DB00634,13906557,inhibitor
DB00634,17035641,inhibitor
DB00634,18983605,inhibitor
DB00634,20466880,inhibitor
DB00634,20468108,inhibitor
DB00634,20491422,inhibitor
DB00634,20492862,inhibitor
DB00635,213,substrate
DB00635,1557,inducer
DB00635,1576,inducer|inhibitor|substrate
DB00635,2908,agonist
DB00635,3290,ligand
DB00635,5243,inhibitor|substrate
DB00635,6579,inhibitor
DB00636,1543,inducer
DB00636,1548,inhibitor
DB00636,1555,inducer
DB00636,1571,inducer
DB00636,1576,inducer|substrate
DB00636,1579,inducer|substrate
DB00636,2939,inhibitor
DB00636,5465,agonist
DB00637,1551,substrate
DB00637,1565,substrate
DB00637,1573,substrate
DB00637,1576,inhibitor|substrate
DB00637,1577,substrate
DB00637,3269,antagonist
DB00637,3757,inhibitor
DB00637,5243,inhibitor
DB00637,100861540,substrate
DB00639,3641571,inhibitor
DB00640,100,substrate
DB00640,132,substrate
DB00640,134,agonist
DB00640,135,agonist
DB00640,136,agonist
DB00640,1803,
DB00640,64078,
DB00641,1244,substrate
DB00641,1551,substrate
DB00641,1555,inducer
DB00641,1557,inhibitor
DB00641,1558,inhibitor|substrate
DB00641,1559,inducer|inhibitor
DB00641,1565,inhibitor|substrate
DB00641,1576,inducer|inhibitor|substrate
DB00641,1577,substrate
DB00641,3156,inhibitor
DB00641,3689,other
DB00641,5243,inhibitor
DB00641,6579,inhibitor
DB00641,7364,substrate
DB00641,10599,inhibitor|substrate
DB00641,54658,substrate
DB00641,54659,substrate
DB00641,100861540,substrate
DB00642,471,inhibitor
DB00642,1633,inducer
DB00642,1719,inhibitor
DB00642,2030,inducer
DB00642,2618,inhibitor
DB00642,7298,inhibitor
DB00642,113235,
DB00643,1543,inducer
DB00643,1576,substrate
DB00643,5243,inhibitor
DB00643,7846,inhibitor
DB00643,10383,inhibitor
DB00644,2798,agonist
DB00645,6336,blocker|inhibitor
DB00647,1551,inducer
DB00647,1558,inhibitor
DB00647,1559,inhibitor
DB00647,1565,inhibitor
DB00647,1576,inhibitor|substrate
DB00647,4985,agonist
DB00647,4986,antagonist
DB00647,4988,agonist
DB00647,100861540,inducer
DB00648,866,
DB00648,1583,inhibitor
DB00648,1584,inducer|inhibitor
DB00648,2230,unknown
DB00648,6462,
DB00649,9154,
DB00649,9356,substrate
DB00650,1244,inhibitor|substrate
DB00650,7298,inhibitor
DB00650,8714,substrate
DB00650,10257,inhibitor
DB00651,134,antagonist
DB00651,135,antagonist
DB00651,5139,inhibitor
DB00651,5141,inhibitor
DB00651,5142,inhibitor
DB00651,5143,inhibitor
DB00651,5144,inhibitor
DB00651,5150,inhibitor
DB00651,27115,inhibitor
DB00652,4985,
DB00652,4986,agonist
DB00652,4988,antagonist
DB00652,10280,agonist|modulator
DB00652,10682,
DB00653,775,
DB00653,779,
DB00653,781,
DB00653,782,
DB00653,783,
DB00653,786,
DB00654,5737,agonist
DB00654,6580,
DB00654,11309,substrate
DB00655,213,
DB00655,1543,substrate
DB00655,1544,substrate
DB00655,1545,substrate
DB00655,1555,substrate
DB00655,1559,substrate
DB00655,1571,substrate
DB00655,1576,substrate
DB00655,1577,substrate
DB00655,1579,substrate
DB00655,2099,agonist
DB00655,2100,agonist
DB00655,5243,inducer|substrate
DB00655,6462,
DB00655,6579,inhibitor
DB00655,9429,inhibitor
DB00655,10599,inhibitor
DB00655,11309,inhibitor
DB00656,148,antagonist
DB00656,150,antagonist
DB00656,1551,substrate
DB00656,1565,substrate
DB00656,1576,substrate
DB00656,1577,substrate
DB00656,3269,antagonist
DB00656,3350,partial agonist
DB00656,3356,antagonist
DB00656,3357,
DB00656,3358,agonist|antagonist
DB00656,5004,
DB00656,5243,inducer
DB00656,6532,inhibitor
DB00656,100861540,substrate
DB00657,1135,inhibitor
DB00657,1136,negative allosteric modulator
DB00657,1143,negative allosteric modulator
DB00659,2554,positive modulator
DB00659,2562,positive modulator
DB00659,2566,positive modulator
DB00659,2902,antagonist
DB00659,2903,antagonist
DB00659,2904,antagonist
DB00659,2905,antagonist
DB00659,2906,antagonist
DB00659,2915,antagonist
DB00659,116443,antagonist
DB00659,116444,antagonist
DB00659,206358,
DB00661,773,inhibitor
DB00661,774,inhibitor
DB00661,775,blocker|inhibitor
DB00661,776,blocker|inhibitor
DB00661,778,inhibitor
DB00661,779,inhibitor
DB00661,782,inhibitor
DB00661,783,inhibitor
DB00661,784,inhibitor
DB00661,785,inhibitor
DB00661,1244,inhibitor
DB00661,1544,substrate
DB00661,1551,inhibitor|substrate
DB00661,1555,inducer|substrate
DB00661,1557,substrate
DB00661,1558,substrate
DB00661,1559,inhibitor|substrate
DB00661,1562,substrate
DB00661,1565,inhibitor
DB00661,1576,inhibitor|substrate
DB00661,1577,inhibitor|substrate
DB00661,3757,inhibitor
DB00661,3767,inhibitor
DB00661,4363,inhibitor
DB00661,5243,inducer|inhibitor|substrate
DB00661,6331,other
DB00661,6532,other/unknown
DB00661,6579,inhibitor
DB00661,6580,inhibitor
DB00661,6583,inhibitor
DB00661,6584,inhibitor
DB00661,8647,inhibitor
DB00661,8714,inhibitor
DB00661,8911,inhibitor
DB00661,8912,blocker
DB00661,8913,inhibitor
DB00661,9429,inhibitor
DB00661,10257,inhibitor
DB00661,10599,inhibitor
DB00661,89845,inhibitor
DB00661,100861540,inhibitor|substrate
DB00663,866,binder
DB00663,2908,agonist
DB00664,947691,inhibitor
DB00664,12932492,inhibitor
DB00665,367,antagonist
DB00665,1557,inhibitor|substrate
DB00665,1558,inhibitor
DB00665,1559,inhibitor
DB00665,5447,substrate
DB00666,2798,agonist
DB00667,762,
DB00667,1559,inhibitor|substrate
DB00667,1565,inhibitor
DB00667,1576,inhibitor|substrate
DB00667,3176,substrate
DB00667,3269,agonist
DB00667,3274,agonist
DB00667,6580,inhibitor|substrate
DB00667,6581,inhibitor
DB00667,6582,inhibitor|substrate
DB00667,6584,inhibitor
DB00667,11255,agonist
DB00667,59340,agonist
DB00668,146,agonist|antagonist
DB00668,147,agonist
DB00668,148,agonist
DB00668,150,agonist
DB00668,151,agonist
DB00668,152,agonist
DB00668,153,agonist
DB00668,154,agonist
DB00668,155,agonist
DB00668,156,
DB00668,1544,inhibitor
DB00668,1559,inhibitor
DB00668,1576,inhibitor
DB00668,5053,antagonist
DB00668,6580,inhibitor|substrate
DB00668,6582,inhibitor|substrate
DB00668,6584,inhibitor
DB00668,7124,antagonist
DB00669,1813,
DB00669,3350,agonist
DB00669,3351,agonist
DB00669,3352,agonist
DB00669,3355,agonist
DB00669,3359,
DB00669,4128,substrate
DB00669,5243,inhibitor
DB00669,6579,inducer
DB00669,9429,substrate
DB00669,10599,substrate
DB00670,1128,antagonist
DB00670,1133,
DB00671,6564,inhibitor|substrate
DB00671,6565,inhibitor
DB00671,6584,inhibitor
DB00671,944799,inhibitor
DB00671,944843,inhibitor
DB00671,945222,inhibitor
DB00671,945240,inhibitor
DB00671,945455,inhibitor
DB00671,947693,inhibitor
DB00671,947907,inhibitor
DB00671,950929,inhibitor
DB00671,12930918,inhibitor
DB00671,12931704,inhibitor
DB00671,12931886,inhibitor
DB00671,12932643,inhibitor
DB00671,12933443,inhibitor
DB00671,12933831,inhibitor
DB00671,12933998,inhibitor
DB00672,1557,substrate
DB00672,1559,substrate
DB00672,3767,blocker
DB00672,5243,inhibitor
DB00672,5742,substrate
DB00672,6564,inhibitor
DB00672,6565,inhibitor
DB00672,6833,blocker|inhibitor
DB00672,9356,inhibitor
DB00673,1544,substrate
DB00673,1551,inhibitor|substrate
DB00673,1557,inhibitor|substrate
DB00673,1559,inducer|inhibitor
DB00673,1576,inhibitor|substrate
DB00673,1577,inhibitor|substrate
DB00673,6869,antagonist
DB00673,6870,
DB00673,100861540,inhibitor|substrate
DB00674,43,inhibitor
DB00674,590,inhibitor
DB00674,1134,allosteric modulator
DB00674,1135,allosteric modulator
DB00674,1136,allosteric modulator
DB00674,1137,allosteric modulator
DB00674,1138,allosteric modulator
DB00674,1139,allosteric modulator
DB00674,1140,allosteric modulator
DB00674,1141,allosteric modulator
DB00674,1142,allosteric modulator
DB00674,1143,allosteric modulator
DB00674,1144,allosteric modulator
DB00674,1145,allosteric modulator
DB00674,1146,allosteric modulator
DB00674,1565,substrate
DB00674,1576,substrate
DB00674,8973,allosteric modulator
DB00674,55584,allosteric modulator
DB00674,57053,allosteric modulator
DB00674,89832,allosteric modulator
DB00675,1066,inhibitor
DB00675,1244,substrate
DB00675,1543,substrate
DB00675,1544,substrate
DB00675,1545,inhibitor|substrate
DB00675,1548,substrate
DB00675,1551,substrate
DB00675,1555,inhibitor|substrate
DB00675,1557,substrate
DB00675,1558,inhibitor
DB00675,1559,inhibitor|substrate
DB00675,1565,inhibitor|substrate
DB00675,1571,substrate
DB00675,1576,inducer|inhibitor|substrate
DB00675,1577,substrate
DB00675,1588,inhibitor
DB00675,1717,
DB00675,2099,agonist|antagonist|modulator
DB00675,2100,agonist|antagonist
DB00675,2101,
DB00675,2326,substrate
DB00675,2328,substrate
DB00675,5243,inducer|inhibitor|substrate
DB00675,6817,substrate
DB00675,8647,inhibitor
DB00675,9429,substrate
DB00675,10280,
DB00675,10682,
DB00675,54657,substrate
DB00675,84650,
DB00675,100861540,substrate
DB00677,43,inhibitor
DB00677,590,inhibitor
DB00677,5743,
DB00678,185,antagonist
DB00678,213,substrate
DB00678,1544,inhibitor
DB00678,1557,inhibitor
DB00678,1558,inhibitor|substrate
DB00678,1559,inhibitor|substrate
DB00678,1576,inhibitor|substrate
DB00678,1577,substrate
DB00678,1636,
DB00678,5243,inhibitor|substrate
DB00678,7364,substrate
DB00678,7367,substrate
DB00678,9356,inhibitor
DB00678,10599,
DB00678,28234,
DB00678,54575,substrate
DB00678,54658,substrate
DB00678,54659,substrate
DB00678,56606,inhibitor
DB00678,116085,inhibitor
DB00679,147,antagonist
DB00679,148,antagonist
DB00679,150,
DB00679,1129,
DB00679,1544,inhibitor|substrate
DB00679,1557,substrate
DB00679,1558,inhibitor
DB00679,1559,inhibitor
DB00679,1565,inhibitor|substrate
DB00679,1571,inhibitor
DB00679,1812,antagonist
DB00679,1813,antagonist
DB00679,3269,
DB00679,3350,
DB00679,3356,antagonist
DB00679,3358,
DB00679,3362,
DB00679,3363,
DB00679,3757,inhibitor
DB00680,6331,blocker|inhibitor
DB00682,213,
DB00682,1543,substrate
DB00682,1544,substrate
DB00682,1557,inhibitor|substrate
DB00682,1558,inhibitor|substrate
DB00682,1559,inhibitor|substrate
DB00682,1562,substrate
DB00682,1576,substrate
DB00682,5004,
DB00682,79001,inhibitor
DB00683,1551,inhibitor|substrate
DB00683,1555,substrate
DB00683,1571,inhibitor
DB00683,1576,inhibitor|substrate
DB00683,1577,substrate
DB00683,1580,substrate
DB00683,2554,positive allosteric modulator|potentiator
DB00683,2555,potentiator
DB00683,2556,positive allosteric modulator|potentiator
DB00683,2557,potentiator
DB00683,2558,positive allosteric modulator|potentiator
DB00683,2559,potentiator
DB00683,2560,potentiator
DB00683,2561,positive allosteric modulator|potentiator
DB00683,2562,positive allosteric modulator|potentiator
DB00683,2563,potentiator
DB00683,2564,potentiator
DB00683,2565,potentiator
DB00683,2566,positive allosteric modulator|potentiator
DB00683,2567,positive allosteric modulator|potentiator
DB00683,2568,potentiator
DB00683,2569,potentiator
DB00683,2570,potentiator
DB00683,5243,inducer|inhibitor|substrate
DB00683,6580,inhibitor
DB00683,54657,substrate
DB00683,55879,potentiator
DB00683,200959,potentiator
DB00683,100861540,inhibitor|substrate
DB00684,947845,inhibitor
DB00684,12932620,inhibitor
DB00685,7153,inhibitor
DB00685,946614,inhibitor
DB00685,947499,inhibitor
DB00685,947501,inhibitor
DB00685,948211,inhibitor
DB00685,950199,inhibitor
DB00685,950391,inhibitor
DB00685,12930543,inhibitor
DB00685,12933138,inhibitor
DB00685,12933371,inhibitor
DB00685,12933399,inhibitor
DB00686,2246,antagonist
DB00686,2247,antagonist
DB00686,2249,inhibitor
DB00687,367,agonist
DB00687,2908,agonist
DB00687,4306,agonist
DB00688,213,substrate
DB00688,1066,substrate
DB00688,1244,substrate
DB00688,1558,substrate
DB00688,1576,substrate
DB00688,1577,substrate
DB00688,3614,inhibitor
DB00688,3615,inhibitor
DB00688,5243,substrate
DB00688,7364,substrate
DB00688,8824,
DB00688,9429,substrate
DB00688,10599,substrate
DB00688,28234,substrate
DB00688,54575,substrate
DB00688,54576,substrate
DB00688,54577,substrate
DB00688,54578,substrate
DB00688,54600,substrate
DB00688,54658,substrate
DB00689,6584,inhibitor
DB00689,944799,inhibitor
DB00689,944843,inhibitor
DB00689,945222,inhibitor
DB00689,945240,inhibitor
DB00689,945455,inhibitor
DB00689,947693,inhibitor
DB00689,947907,inhibitor
DB00689,12930918,inhibitor
DB00689,12931704,inhibitor
DB00689,12931886,inhibitor
DB00689,12932643,inhibitor
DB00689,12933443,inhibitor
DB00689,12933831,inhibitor
DB00689,12933998,inhibitor
DB00690,1548,substrate
DB00690,1571,inhibitor
DB00690,1576,substrate
DB00690,2554,positive allosteric modulator|potentiator
DB00690,2555,potentiator
DB00690,2556,potentiator
DB00690,2557,potentiator
DB00690,2558,potentiator
DB00690,2559,potentiator
DB00690,2560,potentiator
DB00690,2561,positive allosteric modulator|potentiator
DB00690,2562,potentiator
DB00690,2563,potentiator
DB00690,2564,potentiator
DB00690,2565,potentiator
DB00690,2566,positive allosteric modulator|potentiator
DB00690,2567,potentiator
DB00690,2568,potentiator
DB00690,2569,potentiator
DB00690,2570,potentiator
DB00690,5243,inhibitor
DB00690,6582,inhibitor
DB00690,55879,potentiator
DB00690,200959,potentiator
DB00691,1636,inhibitor
DB00691,6564,substrate
DB00691,6565,substrate
DB00691,59272,inhibitor
DB00692,146,antagonist
DB00692,147,antagonist
DB00692,148,antagonist
DB00692,150,antagonist
DB00692,151,antagonist
DB00692,152,antagonist
DB00692,10280,
DB00692,11188,
DB00693,1543,inducer
DB00693,4363,substrate
DB00693,8647,substrate
DB00693,9356,inhibitor
DB00694,368,substrate
DB00694,1244,inhibitor
DB00694,1543,substrate
DB00694,1544,substrate
DB00694,1545,inhibitor
DB00694,1576,inhibitor|substrate
DB00694,1577,inducer
DB00694,2516,
DB00694,4363,inhibitor|substrate
DB00694,5243,inducer|inhibitor|substrate
DB00694,5447,substrate
DB00694,6582,substrate
DB00694,7153,inhibitor
DB00694,7155,inhibitor
DB00694,7498,substrate
DB00694,7532,
DB00694,8647,substrate
DB00694,9429,substrate
DB00694,89845,substrate
DB00695,213,
DB00695,759,
DB00695,760,
DB00695,762,
DB00695,763,
DB00695,765,
DB00695,766,
DB00695,768,
DB00695,771,
DB00695,1244,inhibitor
DB00695,5226,inhibitor
DB00695,6557,inhibitor
DB00695,6578,inhibitor
DB00695,6584,inhibitor
DB00695,9356,inducer|inhibitor
DB00695,9376,inhibitor
DB00695,11238,
DB00695,23632,
DB00695,55867,inhibitor
DB00696,146,partial agonist
DB00696,147,partial agonist
DB00696,148,partial agonist
DB00696,150,partial agonist
DB00696,151,agonist|partial agonist
DB00696,1544,substrate
DB00696,1576,inhibitor|substrate
DB00696,1813,agonist
DB00696,3350,agonist
DB00696,3351,agonist
DB00696,3352,agonist
DB00696,3354,
DB00696,3355,agonist
DB00696,3356,agonist
DB00696,3357,
DB00696,3358,agonist
DB00696,5243,inhibitor
DB00696,6530,inhibitor
DB00697,150,agonist
DB00697,151,agonist
DB00697,152,agonist
DB00697,1544,substrate
DB00697,11188,agonist
DB00698,5447,substrate
DB00698,9429,substrate
DB00698,945483,potentiator
DB00698,946587,potentiator
DB00698,947816,
DB00698,12930997,potentiator
DB00698,12932299,
DB00698,12932682,potentiator
DB00699,148,antagonist
DB00699,1565,substrate
DB00700,1551,substrate
DB00700,1576,substrate
DB00700,1577,substrate
DB00700,1585,inhibitor
DB00700,4306,antagonist
DB00700,100861540,substrate
DB00701,1555,inhibitor
DB00701,1557,inhibitor
DB00701,1558,substrate
DB00701,1559,substrate
DB00701,1565,substrate
DB00701,1576,inhibitor|substrate
DB00701,1577,substrate
DB00701,4363,inhibitor
DB00701,5243,inducer|inhibitor
DB00702,279,substrate
DB00703,759,inhibitor
DB00703,760,inhibitor
DB00703,762,inhibitor
DB00703,763,
DB00703,765,
DB00703,766,inhibitor
DB00703,768,
DB00703,771,
DB00703,1557,inhibitor
DB00703,1559,inhibitor
DB00703,1565,inhibitor
DB00703,1571,inhibitor
DB00703,1576,inhibitor
DB00703,9356,inhibitor
DB00703,11238,
DB00703,23632,
DB00704,4985,antagonist
DB00704,4986,antagonist
DB00704,4988,antagonist
DB00704,5243,inhibitor
DB00704,54658,substrate
DB00705,1544,inhibitor
DB00705,1551,inhibitor
DB00705,1557,inhibitor
DB00705,1558,inhibitor
DB00705,1559,inhibitor
DB00705,1565,inhibitor|substrate
DB00705,1576,inhibitor|substrate
DB00705,1577,inhibitor
DB00705,100861540,inhibitor
DB00706,146,antagonist
DB00706,147,antagonist
DB00706,148,antagonist
DB00706,150,
DB00706,1565,substrate
DB00706,1576,substrate
DB00706,1813,
DB00706,1814,
DB00706,3350,
DB00706,3363,
DB00706,5004,
DB00707,2209,antagonist
DB00707,3949,other/unknown
